postCompany,text,numShares,numLikes,numComments,real_time,extracted_comments
placer,"As we step into the fall season, we're excited to announce the latest updates to enhance your Placer.ai experience!

Discover our newest features: 👇

📍Map Studio - Share your map, use map layers that expand your insights, and leverage map templates to create compelling visuals

📍Chain Visits Forecast - Receive projected foot traffic estimates for retail chains, helping you optimize operations, improve planning, and mitigate risks.

📍Visitor Spend - Assess the economic impact of short-term travel in your region

Swipe through to explore the latest updates and see how they can transform your data strategy!",11,41,1,2024-10-02 15:00:31.161,['Love seeing Placer dominating in the map studio space. 🗺️']
placer,"October is action-packed with exciting opportunities to connect, collaborate, and innovate! We’re thrilled to announce our lineup of events this month.

Join us as we hit the road and look forward to seeing you at these key gatherings:

✈ The NACS Show 2024
Las Vegas, NV
Oct 7-10

✈ Groceryshop 2024
Las Vegas, NV
Oct 7-9

✈  Global Gaming Expo 2024
Las Vegas, NV
Oct 8-10

✈ TMRE 2024 Informa Connect
Orlando, FL
Oct 8-10

✈ National Recreation and Park Association Annual Conference
Atlanta, GA
Oct 8-10

✈ Eagle Alpha UNBOUND Alternative Data Conference 2024
New York, NY
Oct 9

✈ Fast Casual Executive Summit 2024
Denver, CO
Oct 13-15

✈ Society for Health Care Strategy & Market Development (SHSMD) Connections Annual Conference
Denver, CO
Oct 13-15

✈ SIOR Global Fall Event 2024
Los Angeles, CA
Oct 15-18

✈ DPAA  Global Summit
New York, NY
Oct 15

✈ Franchise Leadership & Development Conference 2024 (FLDC)
Atlanta, GA
Oct 16-18

✈ Shoptalk Fall
Chicago, IL
Oct 16-18

✈ ICSC @ Southeast
Atlanta, GA
Oct 16-17

✈ HLTH Inc. 2024
Las Vegas, NV
Oct 20-23

✈ National Multifamily Housing Council OPTECH 2024
Fort Washington, MD
Oct 21-23


#Networking #Events #Innovation #OctoberEvents",5,33,7,2024-10-01 14:00:40.322,"['+ ULI end of the month!', 'Thank you for including Fast Casual Executive Summit in your busy schedule of events!', 'Best of luck on all your travels! Excited to see you next week for G2E!', 'Looking forward to #SHSMD24 !']"
placer,"🍂 As we head into the fall season, its all about embracing change and uncovering the trends that are shaping retail and entertainment!

This month’s TL;DR is packed with insights you don’t want to miss:

🎃 Starbucks kicks off fall with the Pumpkin Spice Latte
🏈 College Football excitement on the rise
🏬 Retail expansion challenges for major brands
🍪 Crumbl Cookies keeps customers coming back
📊 The K-shaped economy impacts consumer behavior
🌆 Insights from the International Downtown Association conference
🌟 The power of a Michelin Star for restaurants
🤖 AI is changing the retail landscape as brands strategize for the season
🌍 Travel trends show affluent consumers on the move

Dive deeper into these September highlights below! ⤵",7,38,6,2024-09-30 17:01:52.794,"['Last year’s PSL and college football analyses were such a fun read—those seasonal spikes really capture the rhythm of fall. With Valentine’s Day coming up, I can’t help but wonder how Placer’s platform might reveal new trends. Could there be a story in how love, sports, and commerce intersect this season? I’ll just have to wait and see!!', ""Fall brings change, and it's important to understand the trends facing cities and counties retail and entertainment sectors  "", 'Ouch. Those Yellowstone visitations do not look pretty. Insightful as always!']"
placer,"Happy National Coffee Day! ☕

In honor of this special day we've brewed up some top stats about your favorite coffee spots! 👇

1️⃣ Who's sipping what at their favorite coffee shops? ☕
Starbucks is a favorite for 'Ultra Wealthy Families,' accounting for 10.1% of their captured market so far this year. Meanwhile, 13.3% of those visiting Dutch Bros Coffee are coming from areas of 'Young Urban Singles'.

2️⃣ When are people enjoying their coffee? 🕑
Dunkin'​ drinkers drink their coffee until the late hours of the morning, with 42.8% of visits occurring between 7 a.m.-11 a.m. In contrast, BIGGBY COFFEE attracts a greater share of visitors during the midday hours, with 31.7% of visits taking place between 11 a.m. and 3 p.m.

3️⃣ What are commuters grabbing on their way to work? 🚗
Dunkin' takes the lead as the top coffee spot for those heading to work, capturing 26.7% of visits. Following closely are: Biggby’s at 23.7%, Starbucks at 20.5%, and Dutch Bros at 17.3%.",1,36,2,2024-09-29 13:00:04.584,['Pumpkin Spice season is on its way!']
placer,"Can Starbucks' new CEO Brian Niccol transform the coffee giant’s future? ☕️

With a track record of revitalizing brands, Niccol faces the challenge of balancing Starbucks' traditional coffeehouse appeal with modern digital efficiency.

Our Head of Analytical Research, R. J. Hottovy, CFA shares valuable insights on this pivotal moment for Starbucks. A big thank you to Aneurin Canham-Clyne from Restaurant Dive for featuring R.J.'s expertise.

Dive into the full article to learn more: https://lnkd.in/d_495rKR

Jesse Kent Derring-Do Inc.",3,19,1,2024-09-27 16:00:15.715,"['Thank you, Aneurin Canham-Clyne!']"
placer,"As the dining landscape evolves, restaurants are innovating their strategies to thrive amidst rising prices and changing consumer preferences in 2024.

Here’s what we uncovered:

→ Dining Resilience: Despite challenges, restaurant visits are up YoY for most months, with fast-casual dining leading the charge with a 3.3% increase.

→ Price and Performance: Chains like Shake Shack have successfully raised prices while boosting visits by 22.8%, thanks to their affluent customer base.

→ Early Bird Specials: Texas Roadhouse thrives with early dining specials, seeing a 9.7% YoY increase in visits, especially during off-peak hours.

→ LTO Success: Quick-service restaurants are leveraging Limited-Time Offers to attract diners, with McDonald’s seeing notable boosts in targeted markets.

→ Michelin Magic: A Michelin star not only enhances a restaurant's appeal but also attracts more affluent diners willing to pay premium prices, making these establishments more resilient to inflation compared to their price-sensitive counterparts.

For deeper insights into these trends and strategies shaping the restaurant industry, check out our full report linked in the comments below!

#RestaurantIndustry #MarketTrends #ConsumerBehavior",3,23,2,2024-09-26 19:00:11.743,"['Placer.ai R. J. Hottovy, CFA   Thank you for providing vital color for us #restaurant types to figure out what is going on with the consumer and traffic results ', 'https://placer.pulse.ly/gsrwfzg6cv']"
placer,"What are the most common business questions retailers ask? 🤔

In our latest Pro Tip video, we dive into key inquiries retailers have, from optimal store locations and co-tenants to aligning with changing customer behaviors.

Excitingly, there’s a growing focus on how marketing and merchandising can enhance real estate teams' investments. By leveraging first-party data and Placer’s insights, retailers can better understand their audience, segment their stores, and test various marketing strategies to maximize results.

Tune in to discover how you can transform data into actionable insights for your retail strategy!

Chris Domrzalski

#RetailInsights #DataDriven #MarketingStrategy",7,34,3,2024-09-25 18:30:38.815,"['What percent of business will be to shoppers who come by bike in 2 yrs 5 yrs 10 yrs', 'This is really effective.']"
placer,"In today’s weekly brief, we’re zooming in on retail giant Costco Wholesale.

Costco is thriving with increased visits, longer stay times, and rising loyalty nationwide! Excitingly, younger audiences, especially young urban singles, are driving this growth, expanding Costco's reach to a new generation.

For a deeper dive into how Costco and other retail giants are faring, check out our latest report: https://lnkd.in/dJH-9-Ev",3,41,1,2024-09-24 18:00:34.942,['Also helps to attribute the rise of Costco’s retail media impact.']
placer,"Meet the team behind Placer’s success!

Today, we’re excited to feature Alex Wonderlic, a standout Account Executive who’s making waves in our sales department.

We’ve asked Alex some fun questions, and his responses are below. Check them out to get to know him a bit better!",2,42,0,2024-09-23 15:00:53.142,[]
placer,"At Placer.ai, we're always excited to be part of major industry events across the country!

Dan Hight, a business development and partnerships leader at Placer, recently took the stage at the OOH Insider Live Event in NYC.

The event focused on coworking, expanding connections, and exchanging insights, all while elevating your network in a vibrant and productive environment.

Thanks Dan, for representing Placer and contributing to such a dynamic discussion!

#Networking #LiveEvent #ProfessionalGrowth #OOHInsiderLive",3,69,4,2024-09-22 14:00:42.596,"['Combining the attention capturing capacity of out of home campaigns with data will be a good thing.  Great event Tim Rowe', 'Was a great event.', 'It was a great event Tim Rowe', 'Love this']"
